Type,ID,Name,Event
"EAN13","4711257007930","752775 KITKAT 超大威化巧克力(6 入)",""
"EAN13","4714686201571","752790 德芙絲滑牛奶巧克力 80g",""
"EAN13","4713494040725","760893 迪士尼大棒棒糖造型棉花糖",""
"EAN13","4903032244151","758925 (G)雷神濃抹茶巧克力風味餅乾",""
"EAN13","4903032243055","758949 (G)雷神香草巧克力冰淇淋風味餅乾",""
"EAN13","4902885003465","604862 (G)Peyoung 超大盛燒激辛半半炒麵",""
"EAN13","4713575037222","766662 我的健康日記蜂王膠原飲 6 入組",""
"EAN13","4713575142629","766700 我的健康日記燕窩精萃膠原飲 6 入組",""
"EAN13","4710090206752","752771 77 乳加(10 入裝)-超大分享盒",""
"EAN13","4710543027586","761928 樂事咖哩豬排口味洋芋片",""
"EAN13","4710543027490","762002 樂事泰式檸檬雞口味洋芋片",""
"EAN13","4710543027452","762008 樂事酥炸雞柳條口味洋芋片",""
"EAN13","4710543027476","762013 樂事金黃軟殼蟹口味洋芋片",""
"EAN13","4710022066736","767139 可樂果 JUMBO 酷辣口味",""
"EAN13","4719886903641","766248 三麗鷗雙提繩編織購物袋-Kitty",""
"EAN13","4719886903672","766250 三麗鷗雙提繩編織購物袋-大耳狗",""
"EAN13","4719886903665","766255 三麗鷗雙提繩編織購物袋-酷洛米",""
"EAN13","4710810653015","760137 弼臣防風打火機-TAIWAN ICON",""
"EAN13","4901301403593","766126 Biore 含水防曬舒芙蕾霜",""
"EAN13","4712726400715","758135 科研所涼感濕紙巾(海洋)",""
"EAN13","4710049850310","759172 康乃馨超大尺寸寶寶濕巾 80 片",""
"EAN13","4719886904449","766243 (專)大耳狗不鏽鋼保溫杯",""
"EAN13","4719886904432","766245 (專)Hello Kitty 不鏽鋼保溫杯",""
"EAN13","4719886903658","766241 三麗鷗雙提繩編織購物袋-美樂蒂",""
"EAN13","4710171007659","764514 龜記蜜桃烏龍茶",""
"EAN13","4711506108492","766285 午後紅茶-無糖紅茶 x 巴斯光年玩偶",""
"EAN13","4711506108508","766342 午後紅茶-無糖紅茶 x 三眼怪玩偶",""
"EAN13","4711506108485","766334 午後紅茶-無糖紅茶 x 熊抱哥玩偶",""
"EAN13","4711225735043","766111 可口可樂品牌大使 BTSV 書籤組",""
"EAN13","4971710553077","760276 (G)雪肌粹日用完美防曬精華",""
"EAN13","4710008063397","757304 統一冰淇淋香草風味 80g",""
"EAN13","4710085251964","758070 Pure Brew 開心果風味拿鐵-PET350",""
"EAN13","4710010352055","766133 喬亞滴濾無糖黑咖啡 CAN180",""
"EAN13","4714247122142","766300 十六茶零咖啡因水果茶 PET530",""
"EAN13","8802623040415","763859 (G)韓國 ChamFoody 起司球 370g",""
"EAN13","4562040560277","762303 2O)青森王林蘋果沙瓦 350ml",""
"EAN13","4711225735036","766088 可口可樂品牌大使 BTSV 應援扇",""
"EAN13","4934418623529","764075 常陸野貓頭鷹-雛菊愛爾啤酒 350ml",""
"EAN13","4901411117385","762269 2O)KIRIN 本麒麟啤酒-冰點熟成",""
"EAN13","4901411140957","762272 2O)KIRIN 特製調酒-櫻桃風味沙瓦",""
"EAN13","0712002601117","760762 (贈)海尼根派對歡樂冰桶",""
"EAN13","0029433391057","764137 常陸野貓頭鷹-雛菊愛爾啤酒 500ml",""
"EAN13","0850069040415","763859 (G)韓國 ChamFoody 起司球 370g",""
"EAN13","4710088424611","765000 LP33 無加糖機能優酪乳 PE900ml",""
"EAN13","4710105095387","764928 (E)瑞麟美而美早餐店奶茶",""
"EAN13","4711201705817","765263 icash-106 大同寶寶",""
"EAN13","4711201705954","765298 icash-經典咖波公仔",""
"EAN13","4711201706166","765506 icash-巨大哥吉拉-1.0",""
"EAN13","4710611435152","763227 桂冠黃金起司球",""
"EAN13","4710088473688","761887 阿華田巧克力麥芽牛奶 400ml",""
"EAN13","4711289495000","765190 一卡通-作業簿《英語》",""
"EAN13","4711643460750","765205 一卡通-SNOOPY《我想飛》",""
"EAN13","4711643460767","765151 一卡通-SNOOPY《沙發友誼》",""
"EAN13","4711643460774","765211 一卡通-SNOOPY《奶茶色奧拉夫》",""
"EAN13","4711643460811","765124 一卡通-MOOMIN《溜溜》",""
"EAN13","4711643460804","765204 一卡通-MOOMIN《在一起》",""
"EAN13","4711643460798","765172 一卡通-MOOMIN《跳望》",""
"EAN13","4711643460781","765212 一卡通-MOOMIN《跳水》",""
"EAN13","4711693790975","765268 悠遊卡 SP-PUPPET8 連拍-NONNON",""
"EAN13","4711693790982","765269 悠遊卡 SP-PUPPET8 連拍-ZONZON",""
"EAN13","4711693790968","765295 悠遊卡 SP-PUPPET8 連拍-SUNSUN",""
"EAN13","4711693791286","765271 悠遊卡 SP-吉伊卡哇可愛小臉-吉伊",""
"EAN13","4711693791293","765276 悠遊卡 SP-吉伊卡哇可愛小臉-小八",""
"EAN13","4711693791309","765290 悠遊卡 SP-吉伊卡哇可愛小臉-兔兔",""
"EAN13","4711693790050","765314 悠遊卡 SP-土反本日常-泡麵",""
"EAN13","4711693790074","765320 悠遊卡 SP-土反本日常-西瓜",""
"EAN13","4711643460941","765141 一卡通-尼紐《折手手》造型",""
"EAN13","4711527173226","765424 一卡通-我獨自升級盲包",""
"EAN13","4711201706111","765281 icash-2026 2S SPOTAINMENT",""
"EAN13","4711693791255","765266 悠遊卡 SP-老屋顏馬賽克-招財貓",""
"EAN13","4711693790920","765301 悠遊卡 SP-布丁狗 30 周年-變裝秀",""
"EAN13","4711693790685","765309 悠遊卡 SP-蠟筆小新-飛起來",""
"UPCA","850069667122","755900 不倒翁切達起司風味炒麵(包)",""
"UPCA","850069667146","755902 不倒翁香辣切達起司風味炒麵(包)",""
"EAN13","4710209222115","073059  BeautedeCoco快通酵素",""
"EAN13","4713575074265","305489  我的健康日記六效乳酸菌(3包入)",""
"EAN13","4713575132521","307628  利捷維有酵維生素C口嚼錠 5錠",""
"EAN13","4710043031133","309480  桂格人蔘蜆精",""
"EAN13","8886467102479","320180  品客洋芋片-比薩(大)",""
"EAN13","8886467102394","320208  (A)品客洋芋片-原味(大)",""
"EAN13","8886467102462","320220  品客洋芋片-洋蔥(小)",""
"EAN13","4897022620998","321662  京都念慈菴清潤無糖枇杷膏",""
"EAN13","4713575132873","340996  我的健康日記夜食酵素EX2入",""
"EAN13","4710339003981","342305  福樂自然零藍莓優酪",""
"EAN13","4713469767280","344859  順天本草調理飲-光亮飲200ml",""
"EAN13","4713469767303","345549  順天本草調理飲-龜苓飲200ml",""
"EAN13","4713469767297","345819  順天本草調理飲-亮妍飲200ml",""
"EAN13","4710445935510","347018  馬修嚴選原味鮮乳優格",""
"EAN13","4713575132996","349119  利捷維有酵超級B群膜衣錠 14錠",""
"EAN13","4710043035490","352610  桂格雙效活靈芝滋補液",""
"EAN13","4710043010329","355902  桂格蜜人蔘",""
"EAN13","4710209729201","368276  葡萄王田七瑪卡王精華飲",""
"EAN13","8850987101489","376338  泰國 MAMA 酸辣蝦味麵",""
"EAN13","4710543023508","376774  多力多滋黃金起司味玉米片50元",""
"EAN13","4710174123516","384139  Energy Time機能凍 電解質PLUS",""
"EAN13","4710174123493","384179  Energy Time機能凍 元氣PLUS",""
"EAN13","4710784964226","386986  質立希臘式優格(蜂蜜)",""
"EAN13","4710043037647","387464  天地合補葉黃素功能飲",""
"EAN13","4713575101695","393244  我的健康日記夜食酵素2入",""
"EAN13","8886467102486","407440  品客洋芋片-碳烤 BBQ 口味大",""
"EAN13","8886467102493","407848  品客洋芋片香濃起司口味",""
"EAN13","4713469767327","409026  順天本草調理飲-三去飲200ml",""
"EAN13","4897878230020","409305  日清合味道香辣海鮮味杯麵",""
"EAN13","4897878230013","409314  日清合味道海鮮味杯麵",""
"EAN13","4714290202926","429718  船井burner倍熱極纖錠",""
"EAN13","4710543022624","489896  多力多滋美式BBQ豬肋排味玉米片",""
"EAN13","4710209723117","502158  葡萄王解久益",""
"EAN13","4710543019624","524816  多力多滋蒜味牛菲力口味玉米片",""
"EAN13","4710043013412","530745  天地合補膠原蛋白玫瑰四物飲",""
"EAN13","8886467127809","533618  品客辣炒蒜香龍蝦風味洋芋片",""
"EAN13","8801043070973","542279  農心辛拉麵(泰式酸辣味)大碗麵",""
"EAN13","4710339003974","543028  福樂自然零原味優酪180G",""
"EAN13","4710543023515","544056  多力多滋超濃起司口味玉米片50元",""
"EAN13","4719860578241","551412  美控排空飲",""
"EAN13","4710784965537","561037  質立希臘式優格(無加糖)",""
"EAN13","4710209995484","563685  葡萄王益菌王粉末顆粒(3包裝)",""
"EAN13","4714687100064","573627  力保美達",""
"EAN13","4710339005947","580156  福樂自然零無加糖優酪180g",""
"EAN13","4710088824509","582699  AB+無加糖優格200g",""
"EAN13","4710088824493","582922  AB+綜合莓果優格200g",""
"EAN13","4710543008383","586036  多力多滋美式辣起士口味玉米片",""
"EAN13","4710543008789","586041  多力多滋黃金起司味玉米片",""
"EAN13","4710543008741","586048  (A)多力多滋超濃起司味玉米片",""
"EAN13","4710543000639","586228  奇多兩倍濃起司口味玉米棒",""
"EAN13","4710543008888","586366  奇多家常起司口味玉米棒",""
"EAN13","8994963002152","590480  營多拌炒麵-重量杯",""
"EAN13","8801045520209","590554  韓國不倒翁起司拉麵(包)111g",""
"EAN13","4710445937743","592410  馬修嚴選藍莓鮮乳優格",""
"EAN13","4713575127046","592746  舒密護蔓越莓益生菌5入",""
"EAN13","4710339007774","600180  福樂超能蛋白百香果優酪",""
"EAN13","4710043010145","600730  桂格養氣人蔘",""
"EAN13","4897878100439","607149  日清 CUP NOODLE 海鮮味杯麵",""
"EAN13","4897878100422","607151  日清 CUP NOODLE 鮮蝦味杯麵",""
"EAN13","4713575142315","610466  利捷維多重膠原蛋白口嚼錠 7錠",""
"EAN13","8801043070409","610760  農心辛炒麵泰式酸辣味(包)",""
"EAN13","4710110238236","611208  勝王牡蠣雞湯風味拉麵",""
"EAN13","4710543024901","618138  多力多滋香菜口味玉米片",""
"EAN13","4710043016949","628527  天地合補青木瓜玫瑰四物飲",""
"EAN13","4710543024840","631416  多力多滋勁辣香檸口味玉米片",""
"EAN13","4710543024932","631439  POPCORNERS爆米花脆片鹹甜口味",""
"EAN13","4710174125053","649002  Energy Time機能凍 GABAPLUS",""
"EAN13","4714290203558","649028  船井burner夜纖胺基酸EXPLUS4顆",""
"EAN13","4714290203916","649032  船井burner食事對策EX PRO+4顆",""
"EAN13","4710339007743","675928  福樂超能蛋白無加糖優酪",""
"EAN13","4713575128333","675935  利捷維複方有酵保護精華飲",""
"EAN13","8801045571263","688988  韓國不倒翁起司風味湯杯麵",""
"EAN13","4713575142575","692505  利捷維有酵女性綜合Vit+鐵EX 5錠",""
"EAN13","4713575142605","692507  利捷維有酵維生素B群+鐵EX 5錠",""
"EAN13","4713575142582","692509  利捷維有酵男性綜合Vit+鋅EX 5錠",""
"EAN13","4713575142599","692514  利捷維有酵維生素B群+鋅EX 5錠",""
"EAN13","4710784969658","694468  質立希臘式優格(草莓無加糖)",""
"EAN13","4901990382090","707127  東洋水產正麵芳醇濃醬油風味拉麵",""
"EAN13","4901990382137","707141  東洋水產正麵濃厚味噌風味拉麵",""
"EAN13","4897878870325","707212  日清寶來軒特製博多豚骨味拉麵",""
"EAN13","4897878870318","707217  日清寶來軒函館鹽味拉麵",""
"EAN13","4711514541038","727076  虎留香老譚酸菜魚粉",""
"EAN13","4711514541014","727100  虎留香川味酸辣粉",""
"EAN13","4710543026462","729537  多力多滋皮蛋口味玉米片",""
"EAN13","8886467129469","733014  品客秘炙醬香辣烤牛風味洋芋片",""
"EAN13","4710339007613","733928  福樂頂級蜂蜜希臘式優格135g",""
"EAN13","4710543013059","736681  多力多滋爆蒜鮮蝦口味",""
"EAN13","4715646001484","738182  全大豆優格 紅心芭樂",""
"EAN13","8886467129452","739038  品客完熟茄汁漢堡排風味洋芋片",""
"EAN13","4710105001098","750988  光泉純乳優酪",""
"EAN13","4710247027192","757914  (贈)迪士尼玩具總動員收納袋",""
"EAN13","4712918750118","760341  鮮凍綜合莓",""
"EAN13","4710543027414","762027  多力多滋爆脆捲青花椒口味玉米捲",""
"EAN13","4710543027391","762029  多力多滋爆脆捲爆濃起司口味",""
"EAN13","4710543027544","762042  (贈)多力多滋三角零錢包",""
"EAN13","4715517841065","762046  (贈)品客心情燈",""
"EAN13","6921014044375","766333 （箱購銷）麒麟霸啤酒330cc罐24入",""
"EAN13","4710777315004","783543  白蘭氏冰糖燕窩42g",""
"EAN13","4710043018189","783857  桂格養氣人蔘雞精",""
"EAN13","4713575130053","793448  我的健康日記超前部署益生菌3入",""
"EAN13","4713575130190","804049  利捷維有酵順暢酵素飲",""
"EAN13","4713575130152","814151  利捷維有酵維生素D3錠 5錠",""
"EAN13","4714290203169","853145  船井burner極纖飲(新升級)30ml",""
"EAN13","4714290203176","854038  船井burner夜纖飲EX 30ml",""
"EAN13","4710339006418","904986  福樂頂級無加糖希臘式優格(方盒)",""
"EAN13","4710339006746","982101  福樂頂級鮮奶優酪135g",""
"UPCA","031146019809","411237  煮)農心頂級辛拉麵(微辣牛骨湯味",""
"UPCA","081364362188","600617  京都念慈菴蜜煉枇杷膏",""
"UPCA","648436311071","746008  (4L)八道蛤蜊海帶湯麵(包)",""
"UPCA","089686170726","848930  營多拌炒麵",""
"EAN13","8809411167652","738570（實）韓國天日鹽海苔16入",""
"EAN13","4710564528013","765338 悠遊卡-富士相機 X100VI (未分類)",""
"EAN13","8934563616120","765019 AcecookCoCo 壹番屋咖哩烏龍麵",""
"EAN13","8934563641153","765036 Acecook 逸品柚子風味杯麵",""
"EAN13","4901360366491","766878 BOURBON 脆糖水蜜桃風味 QQ 軟糖",""
"EAN13","4901360366583","766970 BOURBON 巴西莓果碗風味軟糖",""
"EAN13","4902750837812","762654 味覺糖脆Q 草莓風味夾心糖",""
"EAN13","4902750791343","762704 味覺糖 Mochu 極致軟糖-麝香葡萄",""
"EAN13","4901360368129","766870 BOURBON 牛奶巧風味布朗尼棒",""
"EAN13","6281100356769","752821 GODIVA 脆層焦糖巧克力棒(含餡)",""
"EAN13","8902433003134","771385 士力架花生可可棒-牛奶糖風味",""
"EAN13","4710176045526","772763 MINI BAR 玉黍叔-漢堡口味",""
"EAN13","4710176045687","767261 波的多洋芋片-莎莎塔可風味",""
"EAN13","4901360358397","767116 BOURBON 一口雞汁風味洋芋片",""
"EAN13","4719880904075","770103 Hello Kitty 易開罐濕紙巾-30 抽",""
"EAN13","4719880904082","770113 大耳狗易開罐濕紙巾-30 抽",""
"EAN13","4719880904099","770115 酷洛米易開罐濕紙巾-30 抽",""
"EAN13","4711626370076","766298 UNIDESIGN 免洗毛浴巾旅行組",""
"EAN13","4710176045670","767266 波的多洋芋片-肉骨茶風味",""
"EAN13","4710176045663","767276 波的多洋芋片-辣炒年糕風味",""
"EAN13","4713837033566","767311 統一生機-珍饌四果",""
"EAN13","4713837033542","493527 統一生機-楓糖腰果",""
"EAN13","4901360362745","767112 BOURBON 一口牛奶風味爽心餅乾",""
"EAN13","4953823635309","772492 LOTTE 爽冰淇淋-藍莓優格口味",""
"EAN13","4901006221726","772479 井村屋 Truffle 松露巧克力冰淇淋",""
"EAN13","4713530722675","763554 明治香草巧酥雪糕",""
"EAN13","4710122015078","756377 小美巧敲冰提拉米蘇",""
"EAN13","4713410550916","765473 GODIVA 榛果岩白巧流心雪糕",""
"EAN13","6925303758615","766377 茶裡王茉莉龍井 PET420",""
"EAN13","6925303702878","766355 茶裡王正山小種 PET420",""
"EAN13","4710209997617","766310 PowerBOMB 爆能-早安古莫檸CAN225",""
"EAN13","4904230074342","766608 日本 NIKKA 弗朗提亞威士忌 500ml",""
"EAN13","4901777444058","764272 三得利-196℃無糖葡萄柚柳橙",""
"EAN13","4901411148335","771228 KIRIN 冰結調酒-無糖鹽葡萄柚",""
"EAN13","4901411139869","771239 KIRIN 冰結調酒-無糖青蘋果",""
"EAN13","4962656098915","765881 沖繩 Orion 奧利恩香檬啤酒",""
"EAN13","6921014099689","766455 麒麟霸零糖質啤酒 330cc 罐",""
"EAN13","4904230073192","767501 Asahi 贅沢果榨-葡萄",""
"EAN13","4710174123578","383865 原之果實小蜜柑鮮果凍",""
"EAN13","4713145009246","758586 (贈)SEVENTEEN 年糕鑰匙圈盲盒",""
"EAN13","4715646001491","767228 生乳烤布丁",""
"EAN13","4713057770678","767452 (E)聖德科斯葡萄芭樂綜合果汁",""
"EAN13","4711281705664","771372 icash-小魔女-轉換器發光手環",""
"EAN13","4711281706081","751509 icash-傳說對決聯名盲包",""
"EAN13","4711281705985","771382 icash-莉可麗絲-名場景A",""
"EAN13","4711281705992","771406 icash-莉可麗絲-名場景B",""
"EAN13","4711693791262","771374 悠遊卡 SP-土反本日常-最強殺手",""
"EAN13","4710564516126","771427 悠遊卡 SP-吉伊卡哇盲包",""
"EAN13","4711693790661","771420 悠遊卡 SP-早午餐兄弟-吐司零錢包",""
"EAN13","4710564529638","771442 悠遊卡 SP-蠟筆小新造型盲包",""
"EAN13","4711643461054","771307 一卡通-小熊維尼蜂蜜尼萌造型",""
"EAN13","4711643460859","771306 一卡通-熊熊遇見你《郊遊》造型",""
"EAN13","4711643460842","771295 一卡通-熊熊遇見你《阿極蜜蜂》",""
"EAN13","4711643460828","771350 一卡通-熊熊遇見你《大大蜜蜂》",""
"EAN13","4711643460835","771322 一卡通-熊熊遇見你《胖達花花》",""
"EAN13","4711643460927","771274 一卡通-探險活寶《擁抱》",""
"EAN13","4711643460934","771318 一卡通-探險活寶《老皮在這》",""
"EAN13","4711643461139","771332 一卡通-迪士尼公主愛麗兒",""
"EAN13","4711643461122","771184 一卡通-迪士尼公主仙度瑞拉",""
"EAN13","4711643461115","771278 一卡通-迪士尼公主山茶花白雪",""
"EAN13","4711643460958","771316 一卡通-遊戲人生《巧克力》",""
"EAN13","4711643460972","771329 一卡通-遊戲人生《吉普莉爾》",""
"EAN13","4711643460965","771351 一卡通-遊戲人生《休比打仗》",""
"EAN8","27669990","766999 BOURBON FET 檸檬風味軟糖",""
"EAN8","27639887","763988 OPEN!x三麗鷗超大自動傘-大圖款",""
"EAN8","27724743","772474 噶瑪蘭珍選 No.2 威士忌 0.2L",""
"EAN8","27661949","766194 台灣上等蕉 550g",""
"EAN8","27703021","770302 潮粵坊叉燒包",""
"I24","27683354","768335 (冷)山內雞肉椒麻雞腳",""
"I24","27727584","772758 (袋)元進莊櫸木燻鴨",""
"I24","27601334","760133 新感覺雙重巧克力夾心",""
"I24","27607121","760712 肉鬆奶皇捲餡土司",""
"I24","27051603","705160 (區)巧克力蛋糕土司",""
"I24","27684337","768433 寶可夢-托斯卡尼雙餡土司",""
"I24","27684634","768463 寶可夢-起司QQ條",""
"I24","27691731","769173 (區)鈴鐺小蛋糕",""
"I24","27684719","768471 (區)芝麻QQ球",""
"I24","27712856","771285 潮粵坊 楊枝甘露",""
"I24","27722541","772254 LaDears 草莓黑森林蛋糕",""
"I24","27721124","772112 LaDears 法式乳酪塔",""
"I24","27721339","772133 LaDears 焦糖布蕾",""
"I24","27721155","772115 LaDears 焦糖布蕾馬卡龍",""
"I35","27699973","769997 美國空運藍莓盒",""
"I35","27700419","770041 紐西蘭黃金奇異果2入",""
"I35","27690475","769047 愛文芒果切片",""
"I35","27690277","769027 OPEN-紐西蘭富士蘋果袋",""
"I35","27698389","769838 和風生鮪",""
"I35","27661840","766184 (袋)馨苑傳統南部粽",""
"I35","27656341","765634 (區)(剝葉)呷七碗招牌北部粽",""
"I35","27696248","769624 極饗-椒麻蔥油雞絲冷麵",""
"I35","27696842","769684 (離)極饗-椒麻蔥油雞絲冷麵",""
"I35","26696980","669698 極饗-真飽經典麻醬涼麵",""
"I35","26700182","670018 (離)極饗-真飽經典麻醬涼麵",""
"I35","27695753","769575 鮮蝦明太子冷義大利麵",""
"I35","27696347","769634 (離)鮮蝦明太子冷義大利麵",""
"I35","27697535","769753 潮粵坊-豉油皇牛肉煎粉",""
"I35","27698433","769843 (離)潮粵坊-豉油皇牛肉煎粉",""
"I35","27684245","768424 潮粵坊-港式叉燒油雞飯",""
"I35","27685037","768503 (離)潮粵坊-港式叉燒油雞飯",""
"I35","27694299","769429 潮粵坊-京醬鴨絲飯團",""
"I35","27694718","769471 (澎)潮粵坊-京醬鴨絲飯團",""
"I35","27684696","768469 (金馬)潮粵坊-京醬鴨絲飯團",""
"I35","27684573","768457 TOMMI私房花雕雞腿排米漢堡",""
"I35","27695005","769500 檸檬卡士達綜合水果三明治",""
"I35","27694749","769474 (區)綠寶石葡萄三明治",""
"I24","27658666","765866吉伊卡哇花生粉糰子",""
"EAN13","4710199113943","369690 維力辣炸醬麵重量碗",""
"EAN13","4710088412126","375146 大補帖當歸鴨風味細麵",""
"EAN13","4710199109649","376789 台酒花雕酸菜牛肉麵",""
"EAN13","4710110237857","561350 隨緣麻辣燙湯麵(杯)",""
"EAN13","4710088410214","173920 統一脆麵",""
"EAN13","4711466194320","593536  CR PRO抗異味吸濕排汗衣背心-白M",""
"EAN13","4711466194283","593543  CR PRO抗異味吸濕排汗衣圓領-麻灰XL",""
"EAN13","4711466194337","593545  CR PRO抗異味吸濕排汗衣背心-白L",""
"EAN13","4711466194238","593559  CR PRO抗異味吸濕排汗衣圓領-麻藍M",""
"EAN13","4711466194245","593561  CR PRO抗異味吸濕排汗衣圓領-麻藍L",""
"EAN13","4711466194290","593579  CR PRO抗異味吸濕排汗衣圓領-黑M",""
"EAN13","4711466194252","596634  CR PRO抗異味吸濕排汗衣圓領-麻藍XL",""
"EAN13","4711466194306","596665  CR PRO抗異味吸濕排汗衣圓領-黑L",""
"EAN13","4711466194313","596678  CR PRO抗異味吸濕排汗衣圓領-黑XL",""
"EAN13","4711466194344","596694  CR PRO抗異味吸濕排汗衣背心-白XL",""
"EAN13","4902750627222","688070  G)味覺糖酷露露麝香葡萄口味軟糖",""
"EAN13","4711438371346","702867  OPEN! 葡萄風味跳跳棉花糖",""
"EAN13","4711438371353","702876  OPEN! 草莓風味跳跳棉花糖",""
"EAN13","4713269485711","716529  橙香葡萄柚紅茶(白種元)",""
"EAN13","4711506420112","729211  百吉布丁大雪糕",""
"EAN13","4903111370955","742142  蘇菲衛生棉條導管式量多型9入",""
"EAN13","4711466197178","752988  CR PRO抗異味吸濕排汗V領-黑L",""
"EAN13","4711466197185","752995  CR PRO抗異味吸濕排汗V領-黑XL",""
"EAN13","4711466197161","753009  CR PRO抗異味吸濕排汗衣V領-黑M",""
"EAN13","4710088636355","763482  飲冰室烏龍奶茶",""
"EAN13","8691216090439","473007  哈瑞寶金熊Q軟糖80g",""
"EAN13","4711466194269","590747  CR PRO抗異味吸濕排汗衣圓領-麻灰M",""
"EAN13","4711466194276","593526  CR PRO抗異味吸濕排汗衣圓領-麻灰L",""
"EAN8","20881658","881658 黃色價格卡一包20張",""
"EAN13","8801043055154","127437 農心辛辣白菜風味杯麵",""
"EAN13","8888021201826","613542 勁量高科技鹼性電池-4號4入",""
"EAN13","8888021201819","613577 勁量高科技鹼性電池-3號4入",""
"EAN13","4710134034715","637297 日東紅茶皇家奶茶-原味",""
"EAN13","4710430009820","649896 OPEN！飛壘MAXQ乳酸菌軟糖-原味乳酸風味20g","20260814_五六日_020"
"EAN13","4710104029291","669272 （1串）得意3層抽衛100抽-吉伊卡哇",""
"EAN13","4710134034937","721084 日東紅茶-焙香煎茶歐蕾",""
"EAN13","4711626711275","747463 我的心機外泌體水光防曬噴霧90ml",""
"EAN13","4711626711176","747482 我的心機香氛涼感防曬噴霧90ml",""
"EAN13","4714108912047","757537  Base n U GABA無乳糖芝麻牛乳",""
"EAN13","4714108912078","757544  Base n U膠原蛋白無乳糖麥芽牛乳",""
"EAN13","8850157408424","757556 泰國Bento辣味魷魚經典原味4g",""
"EAN13","4710054157310","816008 蘇菲清新涼感薄荷日用23cm 9片",""
"EAN13","4712927553779","828239  老協珍人蔘精-麥蘆卡蜂蜜",""
"EAN13","4710345544003","863402 汪喵-原味嫩雞丁22g",""
"EAN13","4710345544034","863432 汪喵-大尾丁香魚15g",""
"EAN13","4710110232388","368214多喝水PET700",""
"EAN13","4710022069911","754094 卡迪那豌豆波浪脆哇沙米口味",""
"EAN13","4904112828483","367518日本製GS好洗抗菌酵素洗衣粉",""
"EAN8","49386776","568502 LOTTE爽冰淇淋-香草口味",""
"EAN8","04011312","132558 MMS牛奶巧克力",""
"EAN8","04011321","132561 MMS花生巧克力",""
"EAN13","4710094130359","479575 白蘭香氛洗衣球-質感小蒼蘭23顆",""
"EAN13","4713575090616","353583 美麗日記大馬士革玫瑰8入",""
"EAN13","4713575133979","535469 自白肌ACNE毛孔淨化潔顏乳100g",""
"EAN13","4710038860625","400269 小鹿山丘12H長效防蚊液20ml",""
"EAN13","4711577014159","460161 Pentel針蕊中性筆-黑色0.4mm",""
"EAN13","4711577054605","708292 Pentel極速鋼珠筆-藍色0.5mm",""
"EAN13","4711577075549","596090 Pentel自動螢光筆-黃",""
"EAN13","4902775015356","210861  星太郎點心麵-大雞汁",""
"EAN13","8993175551649","438215 Nabati 巧克力威化餅",""
"EAN13","7610700008034","518620  利口樂瑞士草本喉糖檸檬薄荷風味",""
"EAN13","4711438371391","724508  OPEN！花瓣草莓風味甜甜圈",""
"EAN13","4711506422215","756545 百吉沙士棒棒冰",""
"EAN13","4901005007727","757746  必思可乳酸菌餅乾草莓口味迷你包",""
"EAN13","4901005007574","757750 必思可乳酸菌餅乾牛奶口味迷你包",""
"EAN13","4710114843238","739910 舒潔沁涼冰巾10抽",""
"EAN13","4710114812012","377921  舒潔濕式衛生紙30抽",""
"EAN13","4711271035337","803010 台鹽喜馬拉雅手採玫瑰鹽（鹽灑罐）",""
"UPCA","031146157396","982018 農心安城拉麵（包）",""
"EAN13","4902397846413","708333 西莎點心低脂雞胸培根切片口味",""
"EAN8","27639917","763991 OPEN!x三麗鷗超大自動傘-集合款",""
"I35","27684733","769515 潮粵坊-鴨肉捲餅",""
"EAN13","9300682016278","299327 MMS迷你糖衣巧克力",""
"EAN13","4710105001401","556816 光泉頂級鮮奶優酪莓果穀物脆片",""
"EAN13","4711506420075","752759  百吉孔雀餅乾雪糕",""
"EAN8","29740291","974029杜老爺曠派巧克力大雪糕",""
"EAN13","4710018348204","707277 可口可樂迷你罐CAN200",""
"EAN13","4710018350207","707366雪碧迷你罐CAN200",""
"EAN13","4710110239912","780215味味 A 炒泡麵黑胡椒鐵板豬肉",""
"EAN13","4713575153137","783555我的健康日記速攻夜亮錠單日份",""
"EAN13","4710035350457","760860森永 in 果凍（檸檬酸）",""
"EAN13","4711279868852","360768量-亦擇-純黑芝麻杏仁脆片",""
"EAN13","4710874163690","478779量-滬尾漁家烤玉米-醬香風味",""
"EAN13","4710022070238","612176量-可樂果-MiNi原味量販袋",""
"EAN13","4710174125510","682394量-Dr.Q XXL零卡蒟蒻（荔枝）",""
"EAN13","4711018058766","408662量-莊家鹹蛋黃方塊酥450g",""
"EAN13","4711018057936","408726量-莊家全麥方塊酥430g",""
"EAN8","20089283","300336 司迪生茉莉綠茶",""
"EAN8","23047853","304785 手信坊有餡之捲禮盒",""
"EAN8","23051690","305169 ◎萬歲牌每日堅果禮盒16入",""
"EAN8","20084820","305547 萬嵗牌無調味堅果禮盒",""
"EAN8","26856995","307832 所長茶葉蛋-蛋白執-香辣",""
"EAN8","26856582","307849 所長茶葉蛋-蛋白執",""
"EAN8","26878126","308097 良食草堂-黑芝麻糕",""
"EAN8","23093652","309365 雪月仙貝",""
"EAN8","23201767","320176 宜蘭餅-楓糖",""
"EAN13","4710088410450","119423 (選)統一調和米粉肉燥風味(包)",""
"EAN13","4710088410184","119559 (選)統一麵鮮蝦風味(包)",""
"EAN13","4710088410115","119575 統一麵肉燥風味(包)",""
